"resp.id","ques","alt","chid","duration","brand","storage","batterylife","resolution","touchscreen","price","choice"
8,7,"C",142,217,"PC","1024","12","Ultra-HD/4K","Yes","1599",1
8,8,"A",143,217,"Mac","1024","4","HD","Yes","1599",0
8,8,"B",143,217,"PC","512","12","HD","No","1199",0
8,8,"C",143,217,"Mac","512","12","HD","Yes","799",1
8,9,"A",144,217,"PC","2048","8","HD","Yes","1599",1
8,9,"B",144,217,"Mac","1024","4","Ultra-HD/4K","Yes","1199",0
8,9,"C",144,217,"Mac","1024","4","Ultra-HD/4K","No","1199",0
8,10,"A",128,217,"Mac","1024","8","Ultra-HD/4K","Yes","799",1
8,10,"B",128,217,"PC","512","8","HD","Yes","799",0
8,10,"C",128,217,"PC","512","12","Ultra-HD/4K","Yes","1599",0
8,11,"A",129,217,"Mac","1024","12","HD","Yes","799",0
8,11,"B",129,217,"Mac","1024","4","HD","Yes","1599",0
8,11,"C",129,217,"PC","2048","12","Ultra-HD/4K","Yes","799",1
8,12,"A",130,217,"Mac","512","12","Ultra-HD/4K","No","799",0
8,12,"B",130,217,"Mac","512","12","Ultra-HD/4K","No","799",1
8,12,"C",130,217,"Mac","2048","8","HD","Yes","799",0
8,13,"A",131,217,"Mac","2048","12","HD","No","799",1
8,13,"B",131,217,"Mac","512","4","HD","No","1199",0
8,13,"C",131,217,"Mac","512","8","HD","No","799",0
8,14,"A",132,217,"PC","512","8","Ultra-HD/4K","No","1599",0
8,14,"B",132,217,"Mac","2048","8","Ultra-HD/4K","No","799",0
8,14,"C",132,217,"Mac","2048","12","Ultra-HD/4K","No","799",1
8,15,"A",133,217,"PC","1024","8","HD","Yes","1599",0
8,15,"B",133,217,"Mac","2048","8","Ultra-HD/4K","No","1199",1
8,15,"C",133,217,"Mac","512","8","HD","Yes","799",0
8,16,"A",134,217,"PC","512","4","Ultra-HD/4K","No","799",0
8,16,"B",134,217,"PC","512","12","Ultra-HD/4K","Yes","1199",1
8,16,"C",134,217,"PC","1024","12","HD","Yes","1599",0
8,17,"A",135,217,"PC","512","12","HD","No","1199",1
8,17,"B",135,217,"PC","1024","8","HD","No","1199",0
8,17,"C",135,217,"PC","512","4","HD","No","1599",0
8,18,"A",136,217,"PC","2048","4","HD","No","1199",0
8,18,"B",136,217,"PC","1024","4","HD","Yes","1599",0
8,18,"C",136,217,"Mac","512","8","Ultra-HD/4K","No","1599",1
9,1,"A",145,316,"Mac","512","12","Ultra-HD/4K","Yes","1599",1
9,1,"B",145,316,"Mac","512","4","Ultra-HD/4K","Yes","799",0
9,1,"C",145,316,"PC","1024","4","HD","Yes","1599",0
9,2,"A",155,316,"Mac","2048","4","HD","Yes","799",0
9,2,"B",155,316,"Mac","1024","8","Ultra-HD/4K","Yes","1599",1
9,2,"C",155,316,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
9,3,"A",156,316,"Mac","1024","4","Ultra-HD/4K","Yes","1599",0
9,3,"B",156,316,"Mac","512","8","HD","Yes","1599",1
9,3,"C",156,316,"PC","1024","4","HD","No","1599",0
9,4,"A",157,316,"Mac","1024","12","HD","Yes","799",1
9,4,"B",157,316,"PC","1024","8","HD","No","1599",0
9,4,"C",157,316,"Mac","512","4","HD","Yes","1599",0
9,5,"A",158,316,"Mac","512","12","Ultra-HD/4K","Yes","799",1
9,5,"B",158,316,"PC","2048","8","Ultra-HD/4K","Yes","1599",0
9,5,"C",158,316,"PC","2048","4","Ultra-HD/4K","No","1199",0
9,6,"A",159,316,"Mac","512","8","HD","Yes","1199",0
9,6,"B",159,316,"PC","512","8","Ultra-HD/4K","Yes","1199",0
9,6,"C",159,316,"Mac","512","8","HD","Yes","799",1
9,7,"A",160,316,"PC","2048","8","HD","Yes","799",1
9,7,"B",160,316,"PC","1024","12","HD","No","1199",0
9,7,"C",160,316,"Mac","2048","4","HD","No","1199",0
9,8,"A",161,316,"Mac","2048","8","Ultra-HD/4K","Yes","799",1
9,8,"B",161,316,"PC","512","4","HD","No","799",0
9,8,"C",161,316,"PC","2048","8","Ultra-HD/4K","Yes","1599",0
9,9,"A",162,316,"PC","512","8","Ultra-HD/4K","No","1599",0
9,9,"B",162,316,"PC","512","12","HD","Yes","1199",0
9,9,"C",162,316,"Mac","512","12","Ultra-HD/4K","Yes","1599",1
9,10,"A",146,316,"Mac","1024","12","Ultra-HD/4K","No","1199",0
9,10,"B",146,316,"Mac","1024","12","Ultra-HD/4K","No","799",1
9,10,"C",146,316,"PC","1024","4","Ultra-HD/4K","Yes","1199",0
9,11,"A",147,316,"Mac","512","8","HD","No","799",0
9,11,"B",147,316,"Mac","1024","12","HD","No","1199",0
9,11,"C",147,316,"Mac","2048","8","HD","Yes","799",1
9,12,"A",148,316,"Mac","1024","8","HD","No","1599",1
9,12,"B",148,316,"PC","2048","4","HD","Yes","1199",0
9,12,"C",148,316,"PC","2048","12","Ultra-HD/4K","No","1599",0
9,13,"A",149,316,"PC","1024","8","HD","No","1199",0
9,13,"B",149,316,"Mac","2048","12","HD","Yes","1599",1
9,13,"C",149,316,"Mac","2048","8","HD","Yes","1599",0
9,14,"A",150,316,"Mac","512","4","HD","Yes","799",1
9,14,"B",150,316,"PC","512","4","HD","No","1199",0
9,14,"C",150,316,"PC","512","4","Ultra-HD/4K","No","1199",0
9,15,"A",151,316,"Mac","2048","8","Ultra-HD/4K","Yes","1599",1
9,15,"B",151,316,"Mac","512","8","HD","No","1199",0
9,15,"C",151,316,"PC","2048","4","HD","No","799",0
9,16,"A",152,316,"Mac","1024","8","Ultra-HD/4K","Yes","1199",1
9,16,"B",152,316,"Mac","1024","4","HD","Yes","1199",0
9,16,"C",152,316,"PC","2048","12","Ultra-HD/4K","Yes","799",0
9,17,"A",153,316,"Mac","1024","12","Ultra-HD/4K","No","1199",0
9,17,"B",153,316,"Mac","2048","8","Ultra-HD/4K","No","799",1
9,17,"C",153,316,"PC","512","4","Ultra-HD/4K","Yes","1599",0
9,18,"A",154,316,"Mac","1024","4","HD","Yes","1199",0
9,18,"B",154,316,"Mac","512","12","HD","No","799",0
9,18,"C",154,316,"Mac","1024","8","HD","Yes","1599",1
10,1,"A",163,307,"Mac","1024","4","Ultra-HD/4K","Yes","1199",1
10,1,"B",163,307,"PC","512","4","HD","Yes","1599",0
10,1,"C",163,307,"PC","512","4","HD","Yes","1199",0
10,2,"A",173,307,"PC","512","8","HD","No","1599",0
10,2,"B",173,307,"Mac","512","4","Ultra-HD/4K","Yes","799",1
10,2,"C",173,307,"PC","1024","12","Ultra-HD/4K","No","1199",0
10,3,"A",174,307,"PC","1024","12","HD","Yes","1199",1
10,3,"B",174,307,"PC","2048","8","HD","No","799",0
10,3,"C",174,307,"PC","1024","8","HD","Yes","1599",0
10,4,"A",175,307,"Mac","1024","4","Ultra-HD/4K","Yes","799",1
10,4,"B",175,307,"Mac","2048","12","HD","Yes","799",0
10,4,"C",175,307,"PC","2048","4","Ultra-HD/4K","Yes","1599",0
10,5,"A",176,307,"Mac","512","8","Ultra-HD/4K","No","1599",0
10,5,"B",176,307,"PC","1024","4","HD","Yes","799",1
10,5,"C",176,307,"PC","1024","4","Ultra-HD/4K","No","799",0
10,6,"A",177,307,"PC","512","8","Ultra-HD/4K","Yes","1199",1
10,6,"B",177,307,"PC","1024","4","HD","No","1199",0
10,6,"C",177,307,"PC","1024","4","Ultra-HD/4K","No","1599",0
10,7,"A",178,307,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
10,7,"B",178,307,"Mac","2048","4","Ultra-HD/4K","No","1599",0
10,7,"C",178,307,"PC","512","8","Ultra-HD/4K","No","799",0
10,8,"A",179,307,"PC","2048","8","HD","Yes","799",1
10,8,"B",179,307,"PC","1024","4","HD","No","1599",0
10,8,"C",179,307,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
10,9,"A",180,307,"Mac","1024","8","Ultra-HD/4K","Yes","1599",0
10,9,"B",180,307,"PC","512","12","Ultra-HD/4K","No","1199",0
10,9,"C",180,307,"PC","2048","4","HD","Yes","1199",1
10,10,"A",164,307,"Mac","1024","8","Ultra-HD/4K","No","1199",1
10,10,"B",164,307,"Mac","1024","12","Ultra-HD/4K","Yes","1599",0
10,10,"C",164,307,"PC","1024","8","HD","Yes","1199",0
10,11,"A",165,307,"PC","512","8","HD","No","1199",0
10,11,"B",165,307,"PC","1024","12","HD","Yes","799",0
10,11,"C",165,307,"Mac","2048","8","HD","Yes","1199",1
10,12,"A",166,307,"Mac","1024","12","Ultra-HD/4K","No","1599",0
10,12,"B",166,307,"PC","2048","4","HD","Yes","1199",0
10,12,"C",166,307,"PC","2048","12","HD","Yes","799",1
10,13,"A",167,307,"PC","2048","8","Ultra-HD/4K","No","1199",0
10,13,"B",167,307,"PC","512","12","HD","Yes","799",1
10,13,"C",167,307,"Mac","1024","8","Ultra-HD/4K","No","1199",0
10,14,"A",168,307,"Mac","1024","4","HD","Yes","1599",0
10,14,"B",168,307,"Mac","1024","8","HD","No","1199",1
10,14,"C",168,307,"PC","512","4","Ultra-HD/4K","No","799",0
10,15,"A",169,307,"PC","512","12","Ultra-HD/4K","No","1199",1
10,15,"B",169,307,"PC","512","8","HD","No","1199",0
10,15,"C",169,307,"Mac","512","8","HD","No","1599",0
10,16,"A",170,307,"Mac","512","4","HD","Yes","1199",1
10,16,"B",170,307,"PC","2048","12","Ultra-HD/4K","No","799",0
10,16,"C",170,307,"PC","512","8","Ultra-HD/4K","Yes","1599",0
10,17,"A",171,307,"Mac","2048","12","Ultra-HD/4K","No","1199",1
10,17,"B",171,307,"PC","2048","4","Ultra-HD/4K","No","799",0
10,17,"C",171,307,"PC","1024","4","Ultra-HD/4K","Yes","1599",0
10,18,"A",172,307,"PC","512","8","Ultra-HD/4K","Yes","1199",0
10,18,"B",172,307,"Mac","2048","8","HD","Yes","1599",0
10,18,"C",172,307,"Mac","2048","12","HD","No","799",1
11,1,"A",181,512,"PC","512","12","Ultra-HD/4K","No","799",0
11,1,"B",181,512,"Mac","1024","4","Ultra-HD/4K","Yes","799",1
11,1,"C",181,512,"PC","1024","12","Ultra-HD/4K","Yes","1599",0
11,2,"A",191,512,"PC","1024","12","Ultra-HD/4K","No","799",1
11,2,"B",191,512,"PC","1024","4","HD","Yes","1599",0
11,2,"C",191,512,"PC","512","8","HD","No","1199",0
11,3,"A",192,512,"Mac","2048","8","Ultra-HD/4K","No","1199",0
11,3,"B",192,512,"Mac","1024","8","HD","No","1199",0
11,3,"C",192,512,"PC","512","4","Ultra-HD/4K","Yes","799",1
11,4,"A",193,512,"Mac","512","8","Ultra-HD/4K","Yes","1199",0
11,4,"B",193,512,"Mac","1024","4","HD","Yes","1199",0
11,4,"C",193,512,"PC","2048","8","Ultra-HD/4K","No","799",1
11,5,"A",194,512,"Mac","512","12","HD","Yes","799",0
11,5,"B",194,512,"PC","2048","12","Ultra-HD/4K","No","799",1
11,5,"C",194,512,"PC","1024","12","HD","No","1599",0
11,6,"A",195,512,"Mac","1024","12","HD","No","799",0
11,6,"B",195,512,"PC","1024","8","Ultra-HD/4K","No","799",1
11,6,"C",195,512,"Mac","1024","8","HD","Yes","1199",0
11,7,"A",196,512,"PC","512","8","Ultra-HD/4K","No","799",0
11,7,"B",196,512,"PC","2048","12","Ultra-HD/4K","No","799",1
11,7,"C",196,512,"PC","2048","4","Ultra-HD/4K","No","1199",0
11,8,"A",197,512,"PC","1024","12","HD","No","1199",0
11,8,"B",197,512,"PC","1024","12","HD","No","1599",0
11,8,"C",197,512,"PC","512","8","Ultra-HD/4K","No","799",1
11,9,"A",198,512,"PC","512","4","Ultra-HD/4K","No","1599",1
11,9,"B",198,512,"PC","2048","8","HD","No","1199",0
11,9,"C",198,512,"PC","512","8","HD","Yes","1599",0
11,10,"A",182,512,"Mac","2048","4","Ultra-HD/4K","Yes","1199",1
11,10,"B",182,512,"Mac","2048","8","HD","Yes","1599",0
11,10,"C",182,512,"Mac","2048","4","Ultra-HD/4K","No","799",0
11,11,"A",183,512,"PC","512","12","HD","No","1199",0
11,11,"B",183,512,"Mac","512","4","HD","No","1199",0
11,11,"C",183,512,"PC","2048","12","Ultra-HD/4K","No","799",1
11,12,"A",184,512,"Mac","1024","8","Ultra-HD/4K","No","1599",0
11,12,"B",184,512,"Mac","1024","8","Ultra-HD/4K","Yes","1599",1
11,12,"C",184,512,"PC","2048","12","HD","Yes","799",0
11,13,"A",185,512,"Mac","2048","4","HD","No","799",0
11,13,"B",185,512,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
11,13,"C",185,512,"Mac","2048","12","Ultra-HD/4K","Yes","1599",0
11,14,"A",186,512,"PC","512","12","HD","No","1599",0
11,14,"B",186,512,"PC","2048","12","Ultra-HD/4K","Yes","799",1
11,14,"C",186,512,"Mac","512","4","HD","No","799",0
11,15,"A",187,512,"Mac","2048","12","Ultra-HD/4K","Yes","1599",1
11,15,"B",187,512,"Mac","512","8","HD","No","799",0
11,15,"C",187,512,"Mac","512","4","HD","No","1599",0
11,16,"A",188,512,"Mac","1024","12","Ultra-HD/4K","No","1599",0
11,16,"B",188,512,"Mac","512","8","Ultra-HD/4K","No","799",1
11,16,"C",188,512,"Mac","512","4","HD","No","1599",0
11,17,"A",189,512,"Mac","1024","12","Ultra-HD/4K","Yes","799",1
11,17,"B",189,512,"Mac","2048","12","HD","No","1199",0
11,17,"C",189,512,"Mac","2048","4","Ultra-HD/4K","No","799",0
11,18,"A",190,512,"Mac","1024","8","Ultra-HD/4K","Yes","799",0
11,18,"B",190,512,"PC","1024","8","Ultra-HD/4K","Yes","799",1
11,18,"C",190,512,"Mac","512","8","HD","Yes","1599",0
12,1,"A",199,174,"Mac","512","4","HD","Yes","1599",0
12,1,"B",199,174,"Mac","512","8","HD","Yes","799",0
12,1,"C",199,174,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
12,2,"A",209,174,"PC","1024","8","HD","Yes","1199",0
12,2,"B",209,174,"Mac","1024","8","Ultra-HD/4K","Yes","799",0
12,2,"C",209,174,"PC","2048","8","Ultra-HD/4K","No","799",1
12,3,"A",210,174,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
12,3,"B",210,174,"PC","2048","8","HD","No","1199",0
12,3,"C",210,174,"Mac","512","12","HD","Yes","1199",0
12,4,"A",211,174,"Mac","512","8","HD","Yes","1199",0
12,4,"B",211,174,"PC","1024","8","Ultra-HD/4K","No","1599",0
12,4,"C",211,174,"PC","2048","4","Ultra-HD/4K","No","799",1
12,5,"A",212,174,"Mac","2048","8","HD","No","1199",0
12,5,"B",212,174,"PC","2048","12","Ultra-HD/4K","Yes","799",1
12,5,"C",212,174,"PC","512","4","Ultra-HD/4K","No","799",0
12,6,"A",213,174,"Mac","512","12","Ultra-HD/4K","No","799",0
12,6,"B",213,174,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
12,6,"C",213,174,"Mac","512","4","HD","Yes","799",0
12,7,"A",214,174,"PC","512","12","HD","Yes","1199",0
12,7,"B",214,174,"Mac","512","4","HD","No","1599",0
12,7,"C",214,174,"PC","1024","8","Ultra-HD/4K","Yes","799",1
12,8,"A",215,174,"Mac","512","12","Ultra-HD/4K","Yes","1199",0
12,8,"B",215,174,"PC","512","8","Ultra-HD/4K","No","799",0
12,8,"C",215,174,"Mac","1024","8","Ultra-HD/4K","Yes","1199",1
12,9,"A",216,174,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
12,9,"B",216,174,"PC","512","12","HD","No","799",0
12,9,"C",216,174,"Mac","1024","12","HD","No","1599",0
12,10,"A",200,174,"Mac","2048","12","Ultra-HD/4K","Yes","1599",0
12,10,"B",200,174,"PC","512","4","Ultra-HD/4K","No","1599",0
12,10,"C",200,174,"Mac","1024","4","Ultra-HD/4K","Yes","799",1
12,11,"A",201,174,"Mac","512","4","HD","Yes","799",0
12,11,"B",201,174,"Mac","2048","12","HD","No","1199",1
12,11,"C",201,174,"Mac","2048","8","Ultra-HD/4K","Yes","1199",0
12,12,"A",202,174,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
12,12,"B",202,174,"Mac","512","8","HD","Yes","1599",0
12,12,"C",202,174,"PC","2048","8","HD","Yes","799",1
12,13,"A",203,174,"PC","2048","12","HD","No","799",1
12,13,"B",203,174,"Mac","1024","4","HD","No","1599",0
12,13,"C",203,174,"PC","512","12","HD","Yes","799",0
12,14,"A",204,174,"PC","2048","12","HD","No","1599",0
12,14,"B",204,174,"PC","1024","4","Ultra-HD/4K","No","1199",0
12,14,"C",204,174,"PC","1024","8","HD","No","1199",1
12,15,"A",205,174,"PC","2048","8","HD","No","799",1
12,15,"B",205,174,"Mac","512","8","HD","No","1599",0
12,15,"C",205,174,"Mac","512","8","Ultra-HD/4K","No","1199",0
12,16,"A",206,174,"Mac","2048","12","HD","Yes","1199",0
12,16,"B",206,174,"Mac","1024","4","Ultra-HD/4K","No","1599",0
12,16,"C",206,174,"PC","1024","8","Ultra-HD/4K","No","799",1
12,17,"A",207,174,"Mac","512","12","HD","No","1599",1
12,17,"B",207,174,"PC","2048","12","Ultra-HD/4K","No","799",0
12,17,"C",207,174,"Mac","1024","12","HD","No","799",0
12,18,"A",208,174,"Mac","1024","8","HD","Yes","1199",1
12,18,"B",208,174,"Mac","512","12","HD","Yes","1199",0
12,18,"C",208,174,"PC","1024","4","HD","No","1199",0
13,1,"A",217,447,"PC","2048","4","HD","Yes","1599",0
13,1,"B",217,447,"Mac","2048","12","Ultra-HD/4K","Yes","1599",0
13,1,"C",217,447,"PC","512","4","HD","No","799",1
13,2,"A",227,447,"PC","2048","8","Ultra-HD/4K","No","1199",1
13,2,"B",227,447,"PC","512","8","HD","No","1199",0
13,2,"C",227,447,"Mac","512","8","Ultra-HD/4K","No","799",0
13,3,"A",228,447,"Mac","512","8","Ultra-HD/4K","Yes","1599",0
13,3,"B",228,447,"PC","1024","8","Ultra-HD/4K","Yes","1199",1
13,3,"C",228,447,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
13,4,"A",229,447,"Mac","2048","12","Ultra-HD/4K","Yes","1199",0
13,4,"B",229,447,"Mac","1024","8","Ultra-HD/4K","Yes","799",0
13,4,"C",229,447,"PC","2048","12","HD","No","799",1
13,5,"A",230,447,"Mac","512","4","HD","No","1199",0
13,5,"B",230,447,"Mac","2048","8","Ultra-HD/4K","No","799",1
13,5,"C",230,447,"Mac","1024","12","Ultra-HD/4K","Yes","1599",0
13,6,"A",231,447,"Mac","1024","8","Ultra-HD/4K","No","799",1
13,6,"B",231,447,"Mac","512","12","Ultra-HD/4K","No","1199",0
13,6,"C",231,447,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
13,7,"A",232,447,"Mac","1024","12","HD","No","1199",0
13,7,"B",232,447,"Mac","512","4","HD","No","1599",0
13,7,"C",232,447,"Mac","2048","4","HD","Yes","799",1
13,8,"A",233,447,"Mac","512","8","HD","No","1199",0
13,8,"B",233,447,"PC","1024","12","Ultra-HD/4K","Yes","799",1
13,8,"C",233,447,"PC","2048","12","Ultra-HD/4K","No","799",0
13,9,"A",234,447,"Mac","2048","12","HD","No","1599",0
13,9,"B",234,447,"PC","512","4","Ultra-HD/4K","No","1199",0
13,9,"C",234,447,"PC","2048","8","HD","No","799",1
13,10,"A",218,447,"PC","2048","8","Ultra-HD/4K","No","1199",0
13,10,"B",218,447,"PC","1024","12","Ultra-HD/4K","Yes","1199",1
13,10,"C",218,447,"PC","512","12","Ultra-HD/4K","Yes","1599",0
13,11,"A",219,447,"Mac","1024","8","Ultra-HD/4K","No","1199",0
13,11,"B",219,447,"Mac","512","4","HD","Yes","1599",0
13,11,"C",219,447,"Mac","1024","12","Ultra-HD/4K","No","799",1
13,12,"A",220,447,"Mac","2048","12","Ultra-HD/4K","Yes","1199",0
13,12,"B",220,447,"PC","512","12","Ultra-HD/4K","No","799",1
13,12,"C",220,447,"Mac","1024","12","Ultra-HD/4K","No","1199",0
13,13,"A",221,447,"PC","2048","8","HD","Yes","1599",0
13,13,"B",221,447,"Mac","512","4","HD","Yes","1199",0
13,13,"C",221,447,"Mac","1024","8","Ultra-HD/4K","Yes","799",1
13,14,"A",222,447,"Mac","2048","4","HD","No","799",0
13,14,"B",222,447,"PC","1024","8","Ultra-HD/4K","Yes","1199",1
13,14,"C",222,447,"Mac","1024","8","Ultra-HD/4K","Yes","1199",0
13,15,"A",223,447,"PC","2048","12","HD","No","799",0
13,15,"B",223,447,"PC","512","8","HD","Yes","799",0
13,15,"C",223,447,"PC","2048","12","Ultra-HD/4K","Yes","799",1
13,16,"A",224,447,"Mac","2048","8","HD","Yes","799",1
13,16,"B",224,447,"Mac","1024","12","HD","Yes","1199",0
13,16,"C",224,447,"PC","512","4","HD","No","799",0
13,17,"A",225,447,"Mac","2048","12","Ultra-HD/4K","No","1599",1
13,17,"B",225,447,"Mac","512","12","Ultra-HD/4K","No","1199",0
13,17,"C",225,447,"PC","512","8","HD","No","1599",0
13,18,"A",226,447,"PC","512","4","HD","No","1599",0
13,18,"B",226,447,"PC","1024","12","Ultra-HD/4K","No","1199",0
13,18,"C",226,447,"PC","512","8","HD","No","799",1
14,1,"A",235,96,"PC","512","4","Ultra-HD/4K","Yes","1599",0
14,1,"B",235,96,"PC","1024","12","Ultra-HD/4K","No","1599",0
14,1,"C",235,96,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
14,2,"A",245,96,"PC","1024","8","HD","No","799",0
14,2,"B",245,96,"Mac","512","8","HD","Yes","1199",0
14,2,"C",245,96,"PC","1024","8","Ultra-HD/4K","Yes","1599",1
14,3,"A",246,96,"PC","2048","12","Ultra-HD/4K","No","799",1
14,3,"B",246,96,"PC","2048","12","Ultra-HD/4K","No","799",0
14,3,"C",246,96,"PC","512","8","Ultra-HD/4K","No","799",0
14,4,"A",247,96,"PC","1024","12","Ultra-HD/4K","No","799",0
14,4,"B",247,96,"PC","512","8","Ultra-HD/4K","No","1199",1
14,4,"C",247,96,"Mac","512","4","Ultra-HD/4K","Yes","1599",0
14,5,"A",248,96,"PC","2048","12","Ultra-HD/4K","Yes","799",1
14,5,"B",248,96,"Mac","1024","8","HD","Yes","1599",0
14,5,"C",248,96,"PC","2048","4","HD","No","799",0
14,6,"A",249,96,"PC","2048","4","Ultra-HD/4K","No","1199",0
14,6,"B",249,96,"Mac","1024","4","Ultra-HD/4K","Yes","1199",0
14,6,"C",249,96,"Mac","1024","8","HD","Yes","1199",1
14,7,"A",250,96,"Mac","2048","12","Ultra-HD/4K","Yes","799",1
14,7,"B",250,96,"PC","2048","8","HD","No","799",0
14,7,"C",250,96,"Mac","1024","8","HD","Yes","1599",0
14,8,"A",251,96,"PC","512","12","HD","Yes","1599",1
14,8,"B",251,96,"Mac","1024","8","HD","No","1599",0
14,8,"C",251,96,"Mac","2048","8","HD","No","1599",0
14,9,"A",252,96,"Mac","1024","12","Ultra-HD/4K","Yes","1199",0
14,9,"B",252,96,"PC","1024","12","HD","Yes","799",1
14,9,"C",252,96,"PC","1024","8","HD","Yes","1199",0
14,10,"A",236,96,"PC","2048","12","Ultra-HD/4K","No","1599",0
14,10,"B",236,96,"Mac","1024","12","Ultra-HD/4K","No","1199",1
14,10,"C",236,96,"Mac","2048","12","Ultra-HD/4K","No","1599",0
14,11,"A",237,96,"Mac","512","8","Ultra-HD/4K","Yes","1599",0
14,11,"B",237,96,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
14,11,"C",237,96,"Mac","2048","12","HD","No","799",0
14,12,"A",238,96,"PC","2048","8","HD","No","799",0
14,12,"B",238,96,"PC","1024","12","Ultra-HD/4K","Yes","1599",1
14,12,"C",238,96,"Mac","2048","4","HD","No","1599",0
14,13,"A",239,96,"PC","1024","12","Ultra-HD/4K","No","1599",0
14,13,"B",239,96,"PC","512","4","Ultra-HD/4K","No","799",0
14,13,"C",239,96,"Mac","2048","4","HD","No","799",1
14,14,"A",240,96,"PC","512","8","Ultra-HD/4K","Yes","799",0
14,14,"B",240,96,"Mac","1024","4","HD","No","799",1
14,14,"C",240,96,"Mac","512","8","Ultra-HD/4K","Yes","799",0
14,15,"A",241,96,"Mac","2048","12","Ultra-HD/4K","Yes","1199",0
14,15,"B",241,96,"PC","2048","12","Ultra-HD/4K","Yes","1199",1
14,15,"C",241,96,"Mac","512","4","HD","Yes","799",0
14,16,"A",242,96,"Mac","1024","12","HD","No","1199",1
14,16,"B",242,96,"PC","512","4","Ultra-HD/4K","No","799",0
14,16,"C",242,96,"Mac","512","12","Ultra-HD/4K","No","1199",0
14,17,"A",243,96,"Mac","1024","4","HD","Yes","1199",0
14,17,"B",243,96,"Mac","1024","12","HD","No","1199",1
14,17,"C",243,96,"Mac","2048","8","HD","No","1199",0
14,18,"A",244,96,"Mac","512","12","HD","Yes","799",0
14,18,"B",244,96,"PC","1024","4","Ultra-HD/4K","No","1199",1
14,18,"C",244,96,"Mac","512","4","Ultra-HD/4K","Yes","1599",0
15,1,"A",253,491,"Mac","512","8","HD","Yes","799",0
15,1,"B",253,491,"PC","2048","8","HD","No","1199",1
15,1,"C",253,491,"Mac","1024","8","Ultra-HD/4K","No","1599",0
15,2,"A",263,491,"Mac","512","8","HD","No","799",1
15,2,"B",263,491,"Mac","512","4","HD","No","1199",0
15,2,"C",263,491,"Mac","512","8","HD","No","799",0
15,3,"A",264,491,"Mac","2048","12","HD","Yes","799",1
15,3,"B",264,491,"PC","1024","8","HD","Yes","1199",0
15,3,"C",264,491,"PC","1024","8","Ultra-HD/4K","No","1599",0
15,4,"A",265,491,"PC","1024","8","Ultra-HD/4K","Yes","1199",1
15,4,"B",265,491,"Mac","1024","8","HD","Yes","1599",0
15,4,"C",265,491,"PC","512","8","HD","Yes","1199",0
15,5,"A",266,491,"PC","2048","4","Ultra-HD/4K","Yes","1199",1
15,5,"B",266,491,"PC","512","8","HD","No","1199",0
15,5,"C",266,491,"Mac","512","4","Ultra-HD/4K","No","1199",0
15,6,"A",267,491,"PC","512","8","Ultra-HD/4K","No","799",0
15,6,"B",267,491,"PC","512","8","Ultra-HD/4K","Yes","1599",0
15,6,"C",267,491,"Mac","2048","8","HD","Yes","1199",1
15,7,"A",268,491,"Mac","1024","4","Ultra-HD/4K","Yes","1199",0
15,7,"B",268,491,"PC","1024","12","Ultra-HD/4K","Yes","1599",0
15,7,"C",268,491,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
15,8,"A",269,491,"Mac","512","4","Ultra-HD/4K","No","799",0
15,8,"B",269,491,"PC","1024","8","HD","Yes","1599",0
15,8,"C",269,491,"PC","1024","12","Ultra-HD/4K","Yes","1199",1
